"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-13","0.00","0.0","0.0","87","97","75"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-14","0.00","0.0","0.0","90","106","78"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-15","0.00","0.0","0.0","91","108","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-16","0.00","0.0","0.0","92","106","78"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-17","0.00","0.0","0.0","92","106","77"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-18","0.00","0.0","0.0","88","101","76"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-19","0.03","0.0","0.0","84","98","71"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-20","0.12","0.0","0.0","78","78","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-21","0.03","0.0","0.0","75","89","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-22","0.01","0.0","0.0","77","92","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-23","0.00","0.0","0.0","82","98","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-24","0.00","0.0","0.0","86","100","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-25","0.00","0.0","0.0","82","95","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-26","0.00","0.0","0.0","82","96","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-27","0.00","0.0","0.0","82","97","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-28","0.00","0.0","0.0","83","99","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-29","0.00","0.0","0.0","85","99","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-30","0.00","0.0","0.0","81","98","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-08-31","0.00","0.0","0.0","85","100","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-01","0.00","0.0","0.0","81","93","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-02","0.00","0.0","0.0","75","83","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-03","0.00","0.0","0.0","74","79","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-04","0.00","0.0","0.0","71","85","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-05","0.00","0.0","0.0","77","92","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-06","0.00","0.0","0.0","80","93","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-07","0.00","0.0","0.0","79","94","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-08","0.00","0.0","0.0","82","98","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-09","0.00","0.0","0.0","85","97","72"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-10","0.00","0.0","0.0","83","96","73"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-11","0.00","0.0","0.0","82","95","70"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-12","0.00","0.0","0.0","80","95","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-13","0.00","0.0","0.0","79","92","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-14","0.00","0.0","0.0","79","93","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-15","0.00","0.0","0.0","81","96","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-16","0.00","0.0","0.0","80","93","68"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-17","0.00","0.0","0.0","75","86","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-18","0.00","0.0","0.0","73","85","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-19","0.00","0.0","0.0","74","86","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-20","0.00","0.0","0.0","76","89","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-21","0.00","0.0","0.0","72","80","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-22","0.00","0.0","0.0","71","84","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-23","0.00","0.0","0.0","73","87","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-24","0.00","0.0","0.0","73","88","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-25","0.00","0.0","0.0","72","86","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-26","0.00","0.0","0.0","71","85","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-27","0.00","0.0","0.0","72","85","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-28","0.00","0.0","0.0","72","85","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-29","0.00","0.0","0.0","73","86","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-09-30","0.00","0.0","0.0","68","74","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-01","0.00","0.0","0.0","63","74","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-02","0.00","0.0","0.0","69","79","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-03","0.00","0.0","0.0","70","83","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-04","0.00","0.0","0.0","73","89","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-05","0.00","0.0","0.0","77","93","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-06","0.00","0.0","0.0","79","94","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-07","0.00","0.0","0.0","80","97","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-08","0.00","0.0","0.0","81","98","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-09","0.00","0.0","0.0","77","84","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-10","0.00","0.0","0.0","67","80","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-11","0.00","0.0","0.0","67","75","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-12","0.00","0.0","0.0","63","78","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-13","0.00","0.0","0.0","67","84","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-14","0.00","0.0","0.0","69","84","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-15","0.00","0.0","0.0","70","88","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-16","0.00","0.0","0.0","72","85","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-17","0.00","0.0","0.0","70","84","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-18","0.00","0.0","0.0","72","89","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-19","0.00","0.0","0.0","74","91","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-20","0.00","0.0","0.0","76","93","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-21","0.00","0.0","0.0","73","82","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-22","0.00","0.0","0.0","67","77","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-23","0.00","0.0","0.0","64","68","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-24","0.00","0.0","0.0","64","78","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-25","0.00","0.0","0.0","67","78","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-26","0.00","0.0","0.0","63","69","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-27","0.00","0.0","0.0","58","71","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-28","0.00","0.0","0.0","56","69","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-29","0.00","0.0","0.0","56","71","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-30","0.00","0.0","0.0","58","74","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-10-31","0.00","0.0","0.0","60","78","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-01","0.00","0.0","0.0","60","77","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-02","0.00","0.0","0.0","61","79","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-03","0.00","0.0","0.0","63","78","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-04","0.00","0.0","0.0","64","81","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-05","0.00","0.0","0.0","65","80","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-06","0.09","0.0","0.0","66","76","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-07","0.00","0.0","0.0","62","67","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-08","0.00","0.0","0.0","56","68","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-09","0.00","0.0","0.0","56","69","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-10","0.00","0.0","0.0","55","68","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-11","0.00","0.0","0.0","55","70","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-12","0.00","0.0","0.0","57","77","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-13","0.00","0.0","0.0","61","76","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-14","0.00","0.0","0.0","60","75","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-15","0.02","0.0","0.0","58","72","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-16","0.00","0.0","0.0","62","76","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-17","0.00","0.0","0.0","62","75","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-18","0.10","0.0","0.0","63","65","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-19","0.00","0.0","0.0","57","64","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-20","0.00","0.0","0.0","51","65","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-21","0.00","0.0","0.0","53","72","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-22","0.00","0.0","0.0","54","68","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-23","0.00","0.0","0.0","57","68","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-24","0.00","0.0","0.0","52","60","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-25","0.00","0.0","0.0","49","63","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-26","0.00","0.0","0.0","49","61","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-27","0.00","0.0","0.0","48","65","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-28","0.00","0.0","0.0","51","68","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-29","0.00","0.0","0.0","51","64","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-11-30","0.00","0.0","0.0","51","64","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-01","0.00","0.0","0.0","53","61","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-02","0.00","0.0","0.0","49","61","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-03","0.00","0.0","0.0","50","58","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-04","0.00","0.0","0.0","53","65","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-05","0.00","0.0","0.0","52","68","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-06","0.00","0.0","0.0","56","77","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-07","0.00","0.0","0.0","57","65","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-08","0.00","0.0","0.0","50","51","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-09","0.00","0.0","0.0","44","59","35"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-10","0.00","0.0","0.0","47","61","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-11","0.00","0.0","0.0","48","61","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-12","0.00","0.0","0.0","48","62","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-13","0.00","0.0","0.0","48","63","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-14","0.00","0.0","0.0","49","65","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-15","0.00","0.0","0.0","50","68","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-16","0.00","0.0","0.0","51","69","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-17","0.00","0.0","0.0","52","67","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-18","0.00","0.0","0.0","56","67","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-19","0.05","0.0","0.0","61","67","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-20","0.39","0.0","0.0","59","68","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-21","0.08","0.0","0.0","54","58","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-22","0.00","0.0","0.0","54","56","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-23","0.00","0.0","0.0","51","59","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-24","0.00","0.0","0.0","50","60","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-25","0.00","0.0","0.0","53","61","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-26","0.00","0.0","0.0","52","63","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-27","0.00","0.0","0.0","54","64","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-28","0.00","0.0","0.0","56","67","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-29","0.00","0.0","0.0","57","69","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-30","0.16","0.0","0.0","55","56","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2023-12-31","0.00","0.0","0.0","51","58","45"
